CodigoImovel;TipoImovel;SubTipoImovel;TituloImovel;Endereco;Numero;Complemento;Bairro;CEP;Cidade;UF;AreaTotal;AreaUtil;ValorIPTU;PrecoCondominio;PrecoLocacao;PrecoVenda;Ativo;CategoriaImovel;LocalChave;Publicado;Alarme;AndarAlto;AnoConstrucao;AquecimentoEletrico;AquecimentoGas;ArCondicionado;ArmarioAreaDeServico;ArmarioBanheiro;ArmarioCloset;ArmarioCozinha;ArmarioDormitorioEmpregada;ArmarioQuarto;ArmarioSala;ArmarioSuite;Brinquedoteca;Churrasqueira;Churrasqueiras;circuitointernotv;Condominio;Copa;Despensa;Divisoria;DormitorioEmpregada;elevador;ElevadorDeServico;EscritorioArmario;EspacoLeitura;Interfone;jardim;JardimInverno;LajeTecnica;Lavabo;Lavanderia;Madeira;Mezanino;Piscina;piscina_infantil;Piscinas;PisoCeramica;PisoLaminado;PisoPorcelanato;PisoTacoMadeira;pista_skate;Playground;portal_eletronico;PortaoEletronico;Portaria24h;Portaria24Horas;QtdBanheiros;QtdDormitorios;QtdSalas;QtdSuites;QtdVagas;quadra_tenis;QuadraPoliEsportiva;QuartoServico;Sacada;SalaEstar;SalaFitness;SalaGinastica;SalaJantar;salao_jogos;salao_video_cinema;SalaoFestas;salaogourmet;Sauna;sauna_seca;sauna_umida;Seguranca;ServicoCozinha;SPA;TomadaCarroEletrico;Varanda;Vinilico;UnidadeMetrica;Observacao;ObservacoesInternas
AP0056_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 58M², MEIER, RIO DE JANEIRO - RJ;Rua Tenente Cerqueira Leite;24;apto 402;Méier;20735-070;Rio de Janeiro;RJ;58;58;;220;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0057_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 36M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Capitao Resende;35;apto 610;Cachambi;20780-190;Rio de Janeiro;RJ;36;36;;517;800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0058_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 41M², CENTRO, RIO DE JANEIRO - RJ;Avenida Gomes Freire;788;apto 201;Centro;20231-015;Rio de Janeiro;RJ;41;41;774;603;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0059_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 40M², CENTRO, RIO DE JANEIRO - RJ;Rua Riachuelo;136;apto 809;Centro;20230-014;Rio de Janeiro;RJ;40;40;;6079;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0060_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 1 Vaga, 103M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua José Bonifácio;845;bl 01 - apto 404;Méier;20770-240;Rio de Janeiro;RJ;103;103;155;1227;2000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;1;;;;;;1;;;;;1;3;1;3;1;;;;;;;;;;;1;;1;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0061_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 50M², CACHAMBI, RIO DE JANEIRO - RJ;Praça Avaí;8;bl i - apto 403;Cachambi;20775-150;Rio de Janeiro;RJ;50;50;;450;650;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0062_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 96M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Odilon Araújo;233;apto 301;Cachambi;20775-160;Rio de Janeiro;RJ;96;96;100;70547;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0063_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 60M², MEIER, RIO DE JANEIRO - RJ;Rua Padre Ildefonso Penalba;71;bl 02 - apto 602;Méier;20775-020;Rio de Janeiro;RJ;60;60;611;643;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;1;;1;;;1;;;;;;;;;;1;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0064_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 76M², BANGU, RIO DE JANEIRO - RJ;Rua Tietê;125;apto 106;Bangu;21820-120;Rio de Janeiro;RJ;;76;;300;850;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0065_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos;Rua Conselheiro Agostinho;80;apto 904;Todos os Santos;20770-160;Rio de Janeiro;RJ;;70;;688;1120;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0066_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos;Rua Cachambi;34;apto 207;Cachambi;20775-182;Rio de Janeiro;RJ;;56;;410;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Edifício Diamante Verde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0067_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 76M², BANGU, RIO DE JANEIRO - RJ;Rua Tietê;125;apto 106;Bangu;21820-120;Rio de Janeiro;RJ;;76;;300;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0068_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 3 Quartos Para alugar no Méier;Rua Fábio Luz;310;bl 01 - apto Apto 207;Méier;20720-350;Rio de Janeiro;RJ;83;83;2042;900;2000;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;1;;1;;1;;1;1;1;1;;1;;;;;;;1;;;;;;;;;;;;1;1;;;;;;;1;;1;;1;1;3;1;2;1;;;;;;;;;;;1;;;;;;1;;;1;1;M²;[Table];Exclusivo: SIM
AP0069_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 2 Vagas, 74M², MEIER, RIO DE JANEIRO - RJ;Rua Fábio Luz;499;apto APTO 102;Méier;20720-350;Rio de Janeiro;RJ;;74;105;772;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;0;2;0;2;2;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0070_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 2 Quartos;Rua Capitão Jesus;109;apto 302;Cachambi;20775-140;Rio de Janeiro;RJ;;67;65;761;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0071_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 76M², MEIER, RIO DE JANEIRO - RJ;Rua Aristides Caire;329;apto 403;Méier;20775-090;Rio de Janeiro;RJ;;76;649;503;1200;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;;;1;;1;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;1;2;1;0;0;;;1;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0072_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos;Rua São Joaquim;83;bl 2 - apto 901;Cachambi;20785-030;Rio de Janeiro;RJ;;62;606;700;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0073_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 1 Vaga, 83M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Ferreira de Andrade;537;bl 4 - apto 1102;Cachambi;20780-200;Rio de Janeiro;RJ;;83;174;8603;3100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0074_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 1 Suites, 1 Vaga, 53M², DEL CASTILHO, RIO DE JANEIRO - RJ;Estrada Adhemar Bebiano;375;bl 03 - apto 1509;Del Castilho;21051-071;Rio de Janeiro;RJ;53;53;565;620;1700;;Inativo;Padrão;Imobiliária;sem anuncio;;1;;;1;;;1;;1;;;1;;1;1;1;;;;;;;1;;;;;;;;;;;;1;;1;1;;;;;1;;;;1;1;2;1;1;1;1;1;;1;;1;;;1;;1;;1;;;;1;;;1;;M²;[Table];Exclusivo: SIM
AP0075_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 46M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Cachambi;156;apto 502;Cachambi;20775-182;Rio de Janeiro;RJ;;46;;626;800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0076_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 58M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Augusto Nunes;193;bl 3 - apto 402;Todos os Santos;20770-270;Rio de Janeiro;RJ;;58;;460;850;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0077_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 67M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Tenente França;124;apto 102;Cachambi;20771-445;Rio de Janeiro;RJ;;67;61;250;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0078_SMAI;Apartamento;Apartamento padrão; Apartamento 3 Quartos em Del Castilho;Rua Corot;190;bl 02 - apto 202;Del Castilho;20771-540;Rio de Janeiro;RJ;;59;516;150;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0079_SMAI;Apartamento;Apartamento padrão;Apartamento Excelente COND. SPLENDORE;Rua Getulio;75;bl 2 - apto 301;Todos os Santos;20775-000;Rio de Janeiro;RJ;;65;1097;730;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;1;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0080_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos;Rua Cachambi;206;apto 308;Cachambi;20775-182;Rio de Janeiro;RJ;;69;;434;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0081_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento 2 Quarto para Alugar;Rua Piauí;290;apto APTO 204;Todos os Santos;20770-130;Rio de Janeiro;RJ;;50;60;520;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0082_SMAI;Apartamento;Apartamento padrão;Apartamento a 200m do Norte Shopping;Rua Vasco da Gama;187;;Cachambi;20771-310;Rio de Janeiro;RJ;;71;619;300;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0083_SMAI;Apartamento;Apartamento padrão;Ótimo Apartamento Próximo ao comércio;Rua Capitao Resende;555;apto APTO 203;Cachambi;20780-190;Rio de Janeiro;RJ;;77;105;725;1250;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0084_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 2 Quartos;Rua Ferreira de Andrade;616;bl 02 - apto 603;Méier;20780-200;Rio de Janeiro;RJ;;71;971;540;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Campo de Lobato;;;;1;;1;;;;;;;;;;;;;;;;;;;1;;;;;1;2;1;2;1;;1;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0085_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento 3 Quartos;Rua Miguel Cervantes;107;apto 305;Cachambi;20780-370;Rio de Janeiro;RJ;;66;65;606;1700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Norte Dreams;;;;;;;;;;;;;1;;;;;;1;;;;;;1;;;;;1;3;1;3;1;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0086_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 52M², ENGENHO NOVO, RIO DE JANEIRO - RJ | Mirante de Toledo;Rua Vaz de Tolêdo;217;apto 205;Engenho Novo;20780-150;Rio de Janeiro;RJ;52;52;60;493;1000;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;;;;Mirante de Toledo;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0087_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 1 Vaga, 70M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Getulio;412;apto 607;Todos os Santos;20775-001;Rio de Janeiro;RJ;;70;65;680;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;3;1;3;1;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0088_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 66M², TODOS OS SANTOS, RIO DE JANEIRO - RJ | Condomínio do Edifício Cozumel;Rua Getulio;337;apto 306;Todos os Santos;20771-445;Rio de Janeiro;RJ;66;66;109;1000;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;Condomínio do Edifício Cozumel;1;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;1;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0089_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 37M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Capitao Resende;35;apto APTO 802;Cachambi;20780-190;Rio de Janeiro;RJ;;37;;517;550;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;1;1;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0090_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 37M², CENTRO, RIO DE JANEIRO - RJ | Ed. Eradon;Rua Riachuelo;136;apto 401;Centro;20230-014;Rio de Janeiro;RJ;37;37;;433;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Ed. Eradon;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0091_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 50M², TODOS OS SANTOS, RIO DE JANEIRO - RJ | Condomínio do edifício Zacharias;Rua Honório;475;bl 1 - apto 303;Todos os Santos;20771-420;Rio de Janeiro;RJ;50;50;;330;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do edifício Zacharias;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0092_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 65M², MEIER, RIO DE JANEIRO - RJ;Rua Dias da Cruz;650;apto 302;Engenho de Dentro;20720-013;Rio de Janeiro;RJ;65;65;50;230;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0093_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 1 Suite, 2 Vagas, 65M², RECREIO DOS BANDEIRANTES, RIO DE JANEIRO - RJ | Condomínio Três Palmeiras;Rua Odilon Martins de Andrade;365;apto 103;Recreio dos Bandeirantes;22790-230;Rio de Janeiro;RJ;65;65;244;900;2400;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;;;1;;1;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;1;2;1;1;2;;;;;;;;;;;;;;;;;1;;;1;;M²;[Table];Exclusivo: SIM
AP0094_SMAI;Apartamento;Apartamento padrão;Apartamento padrão para Locação, Cachambi, Rio de Janeiro, RJ;Rua Miguel Cervantes;458;apto 204;Cachambi;20780-370;Rio de Janeiro;RJ;49;49;;430;1100;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;;1;;1;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;2;1;0;1;;;;;;;;;;;1;;;;;;1;;;1;1;M²;[Table];Exclusivo: SIM
AP0095_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 62M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Engenheiro Thomaz Guimarães;126;apto 301;Cachambi;20785-200;Rio de Janeiro;RJ;62;62;;100;800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0096_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 40M², CENTRO, RIO DE JANEIRO - RJ;Praça João Pessoa;;apto 201;Centro;20230-150;Rio de Janeiro;RJ;40;40;717;500;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0097_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 61M², FLAMENGO, RIO DE JANEIRO - RJ;Rua Buarque de Macedo;37;apto 102;Flamengo;22220-030;Rio de Janeiro;RJ;61;61;1433;59902;1800;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0098_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 40M², CENTRO, RIO DE JANEIRO - RJ;Rua do Rezende;99;apto 307;Centro;20231-091;Rio de Janeiro;RJ;;40;;505;700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0099_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 50M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Honório;909;apto 202;Todos os Santos;20771-421;Rio de Janeiro;RJ;50;50;;235;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0100_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 49M², TODOS OS SANTOS, RIO DE JANEIRO - RJ | Condomínio do Edifício Boa Nova;Rua Piauí;77;bl 02 - apto 1206;Todos os Santos;20770-130;Rio de Janeiro;RJ;49;49;671;520;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;Condomínio do Edifício Boa Nova;1;;;;;1;;;;;;;;;;;;;1;;;;;;;1;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0101_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 69M², MEIER, RIO DE JANEIRO - RJ;Rua Magalhães Couto;763;bl 8 - apto 202;Méier;20735-180;Rio de Janeiro;RJ;69;69;60;300;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0102_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 50M², ENGENHO NOVO, RIO DE JANEIRO - RJ;Rua Martins Lage;331;apto 109;Engenho Novo;20780-110;Rio de Janeiro;RJ;50;50;;638;600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0103_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Vaga, 46M², CACHAMBI, RIO DE JANEIRO - RJ | Condomínio do Edifício Ponte de São Luiz;Rua Cachambi;156;apto 102;Cachambi;20775-182;Rio de Janeiro;RJ;46;46;;650;500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Ponte de São Luiz;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0104_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação, Pilares, Rio de Janeiro, RJ;Rua Jorge Nascimento Silva;233;bl Q - apto 302;Pilares;20760-150;Rio de Janeiro;RJ;50;50;;288;700;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;;;;1;;;1;;;;;;Condomínio do Edifício Brasil Novo;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;1;1;2;1;0;0;;;;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0105_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 70M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Álvares Cabral;264;apto 301;Cachambi;20780-320;Rio de Janeiro;RJ;70;70;;6;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0106_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 69M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Vasco da Gama;81;apto 503;Cachambi;20771-310;Rio de Janeiro;RJ;;69;638;667;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0107_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 41M², CENTRO, RIO DE JANEIRO - RJ;Rua Riachuelo;136;apto 805;Centro;20230-014;Rio de Janeiro;RJ;41;41;;500;1400;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
